sourceid,dstid,month,mean_travel_time,standard_deviation_travel_time,geometric_mean_travel_time,geometric_standard_deviation_travel_time
305,255,04,954.05,364.24,881.09,1.56
392,48,05,322.84,416.49,195.96,2.5
390,68,05,1622.02,1127.48,1392.95,1.69
277,288,05,1260.18,591.11,1147.98,1.53
279,268,05,1905.38,1384.88,1665.8,1.58
151,244,05,1326.95,939.67,1112.98,1.8
142,334,05,2908.83,1721.15,2470.74,1.78
400,40,05,2486.42,1006.46,2280.22,1.53
90,229,04,2743.05,1673.64,2293.95,1.83
362,266,06,2265.95,1633.81,1776.13,2.0
271,142,04,741.15,735.73,581.72,1.88
371,176,06,668.75,427.27,595.05,1.55
293,133,06,3086.25,1190.1,2828.8,1.56
363,256,06,1969.33,915.21,1789.46,1.53
282,243,06,3213.88,1389.35,2907.09,1.59
271,24,06,1909.13,923.78,1750.52,1.49
332,112,04,1262.56,542.24,1170.45,1.45
309,91,06,2128.4,1249.05,1808.53,1.77
239,387,04,1193.07,436.77,1121.96,1.41
248,297,04,1413.72,1075.43,1223.73,1.65
224,388,06,2516.76,1192.77,2257.39,1.6
237,258,06,3053.34,1675.08,2628.11,1.76
244,188,06,1895.05,1204.2,1641.14,1.66
225,378,06,2430.73,1541.13,1993.59,1.89
396,324,05,1966.75,827.0,1822.4,1.46
48,155,04,1193.84,535.35,1117.65,1.4
240,95,05,2226.17,928.99,2078.11,1.43
243,65,05,2688.9,1528.39,2399.54,1.57
288,133,06,1966.34,1205.42,1626.28,1.87
248,15,05,1452.82,592.37,1371.09,1.38
276,253,06,1450.46,623.62,1274.34,1.81
329,142,06,316.29,377.02,206.7,2.64
324,192,06,1797.27,1148.76,1542.56,1.73
306,372,06,957.14,516.98,854.4,1.58
15,41,06,324.6,373.79,273.11,1.54
14,51,06,2680.77,991.66,2568.37,1.31
52,192,06,3064.86,1196.53,2815.31,1.53
57,142,06,1081.65,764.26,917.84,1.72
48,232,06,2905.46,1646.01,2426.55,1.86
351,290,05,1813.0,1010.94,1644.79,1.51
239,44,04,781.51,452.09,685.82,1.62
142,313,05,2393.91,1311.36,2146.56,1.56
161,25,06,1995.21,541.07,1928.83,1.29
237,64,04,3077.68,1621.48,2714.79,1.64
346,95,05,1833.13,570.45,1761.46,1.31
329,3,06,1968.07,1087.84,1751.65,1.57
204,188,06,363.41,324.18,276.19,2.06
380,192,04,2939.44,1805.58,2373.26,2.13
388,112,04,2296.23,1470.63,1825.28,2.02
385,142,04,1048.5,585.04,934.16,1.63
172,278,05,1713.84,865.66,1563.54,1.5
368,312,04,982.87,488.95,877.62,1.62
48,235,04,1497.49,385.68,1448.13,1.31
37,345,04,1666.79,805.54,1540.48,1.44
399,94,05,1659.93,594.57,1576.5,1.37
340,49,05,2144.17,780.05,2036.46,1.36
372,272,04,1673.66,928.01,1501.84,1.57
151,204,06,1045.81,770.3,905.5,1.63
324,96,06,2377.07,989.74,2195.49,1.49
291,70,06,689.0,576.66,531.73,2.02
379,202,04,2425.98,1656.5,1922.95,2.14
371,282,04,2346.89,992.17,2150.32,1.52
133,23,06,2545.33,1328.17,2275.07,1.58
141,95,05,2579.08,1502.59,2229.48,1.7
289,142,04,2102.42,1019.73,1807.73,1.88
279,242,04,1571.15,680.39,1419.98,1.59
13,71,05,94.47,79.49,83.02,1.5
371,275,05,1218.21,450.15,1159.85,1.34
385,135,05,889.64,421.77,800.89,1.6
5,151,05,2783.38,1347.48,2509.44,1.56
383,155,05,2628.38,1838.86,2283.17,1.6
15,51,05,2960.88,1566.37,2745.95,1.41
362,372,04,2622.14,1909.98,2142.52,1.85
266,372,04,931.72,792.68,736.63,1.96
16,297,04,2897.67,1300.39,2545.75,1.79
192,327,05,1826.0,1371.71,1518.86,1.76
288,152,04,1135.72,390.17,1086.65,1.35
20,44,05,1400.14,1385.46,1089.32,1.85
378,212,04,1452.36,1149.9,1157.16,1.94
264,392,04,1440.0,1083.79,1251.1,1.6
7,131,05,857.04,460.52,774.01,1.54
112,227,04,1101.52,418.93,1050.69,1.33
96,52,06,2012.21,811.53,1887.85,1.41
93,82,06,490.96,510.99,325.76,3.09
59,91,06,674.78,638.61,499.35,2.09
153,198,06,1789.98,944.18,1627.25,1.51
141,142,06,851.04,551.0,745.46,1.64
148,184,06,1022.0,461.07,921.81,1.58
322,290,05,782.09,456.14,705.77,1.53
266,379,05,2065.7,1389.54,1736.79,1.78
297,91,04,1798.0,1450.48,1431.06,1.91
287,169,05,2191.75,1188.8,1913.96,1.69
90,322,04,2427.13,1259.81,2176.93,1.57
91,312,04,1036.66,783.96,879.79,1.67
276,279,05,2439.41,1605.46,1733.92,3.12
159,200,05,442.44,132.27,428.26,1.27
161,180,05,911.43,609.26,810.87,1.51
301,240,06,775.11,292.83,717.82,1.49
164,150,05,1252.03,972.68,1027.22,1.8
166,130,05,1918.27,974.58,1740.13,1.53
362,51,06,655.27,310.32,609.75,1.44
150,211,04,815.93,582.68,616.91,2.26
141,301,04,1994.18,1502.52,1593.73,1.89
26,399,05,1106.66,427.43,1036.75,1.42
57,264,05,1450.46,608.51,1329.44,1.52
59,244,05,1002.44,768.99,805.39,1.91
48,354,05,891.69,577.4,777.15,1.62
49,344,05,470.29,334.14,385.89,1.87
68,16,04,2857.85,952.69,2695.17,1.42
67,26,04,1134.58,698.4,975.79,1.71
65,184,05,2258.36,672.66,2164.06,1.34
210,183,04,1193.45,916.44,913.21,2.2
93,245,05,994.5,825.19,786.05,1.9
95,225,05,2858.25,2265.93,2103.59,2.35
177,376,06,900.16,471.43,824.78,1.47
207,338,05,509.36,135.74,491.88,1.33
202,388,05,3154.11,2033.57,2715.31,1.69
188,266,06,1453.76,777.1,1273.96,1.69
212,288,05,1148.05,847.82,967.85,1.72
206,348,05,308.11,538.09,234.69,1.59
41,396,06,384.98,242.49,349.33,1.47
64,166,06,1948.21,1089.93,1705.9,1.67
51,52,06,2391.06,700.81,2295.61,1.33
27,29,05,1878.17,785.02,1744.46,1.45
23,69,05,2644.03,1665.67,2275.13,1.67
56,246,06,3490.29,1155.47,3318.32,1.37
371,330,05,2170.44,1114.43,1950.1,1.55
370,340,05,322.44,313.63,258.29,1.77
383,210,05,2119.11,1422.96,1752.69,1.82
258,40,06,2628.61,1483.13,2278.13,1.7
52,286,06,1091.52,600.3,963.59,1.63
271,231,05,1926.4,1221.4,1611.1,1.82
354,370,04,743.03,385.8,650.52,1.71
192,114,05,2104.1,1059.01,1889.78,1.58
29,82,06,1087.57,640.65,933.48,1.74
378,130,04,870.75,806.95,695.13,1.96
362,290,04,2024.56,1079.66,1757.5,1.73
67,175,04,735.3,301.68,654.87,1.81
59,255,04,1906.57,514.81,1848.64,1.27
241,82,04,1992.49,951.34,1817.31,1.52
77,51,04,2829.51,1543.74,2508.67,1.61
194,65,06,1606.97,497.3,1534.92,1.35
329,362,04,2382.51,1583.37,1922.9,1.96
252,288,05,2793.95,1131.07,2610.43,1.43
244,368,05,1265.11,1046.0,1043.54,1.76
243,378,05,2113.8,1050.87,1876.33,1.64
248,328,05,1502.61,841.49,1351.71,1.53
191,95,06,1594.83,701.84,1466.19,1.49
244,329,05,715.22,716.97,458.75,2.98
192,385,06,1878.34,1147.81,1635.06,1.66
297,64,05,2098.71,1309.76,1806.85,1.69
241,333,06,2172.41,1255.61,1890.7,1.67
397,246,06,2762.59,1648.78,2326.31,1.82
256,209,05,1383.47,800.89,1216.84,1.67
65,385,05,2354.92,727.26,2245.98,1.36
386,371,06,1124.85,1006.17,866.27,2.03
396,271,06,2575.04,1675.38,2207.02,1.72
240,369,05,778.46,406.49,704.34,1.52
388,351,06,2444.31,1137.67,2209.55,1.57
258,228,05,3608.84,1593.45,3222.66,1.65
383,386,06,1183.81,866.98,951.49,1.92
241,359,05,1637.57,733.57,1492.3,1.53
142,66,05,1280.52,883.61,1023.55,2.07
256,248,05,1098.02,834.44,893.31,1.87
188,22,06,1382.71,741.16,1197.45,1.87
13,51,05,2906.47,1644.43,2677.88,1.42
158,291,05,492.46,423.35,379.39,2.09
251,298,05,1150.89,333.3,1103.92,1.34
252,400,05,1057.6,686.74,850.58,2.0
281,110,05,677.74,600.56,533.37,1.99
271,210,05,1713.17,1290.92,1370.28,1.9
271,49,04,2160.68,1594.83,1741.11,1.88
379,385,05,2216.13,1142.59,1968.51,1.61
71,272,05,609.99,292.13,562.07,1.46
77,212,05,2760.66,2258.78,2216.37,1.84
322,27,06,408.52,292.63,352.45,1.68
70,282,05,2054.68,1397.65,1700.36,1.83
78,202,05,906.29,792.13,733.6,1.85
65,332,05,1061.11,535.56,945.01,1.63
61,372,05,1994.2,761.56,1862.54,1.44
71,13,06,87.13,95.7,73.82,1.52
70,23,06,3034.56,2278.26,2585.56,1.66
67,312,05,198.6,226.66,142.59,2.27
172,15,04,1720.52,563.61,1648.75,1.32
359,86,04,1870.26,948.57,1655.07,1.64
225,178,05,508.68,287.63,458.42,1.53
228,148,05,675.03,320.96,628.71,1.4
346,229,05,2032.69,685.23,1940.32,1.34
336,329,05,3012.88,969.27,2852.32,1.4
341,279,05,1590.76,870.41,1428.77,1.57
252,317,06,1134.86,743.64,921.58,1.92
273,107,06,2802.91,1642.15,2489.08,1.58
88,202,05,2714.03,1842.44,2205.83,1.89
71,372,05,1161.34,484.98,1081.71,1.43
91,172,05,1769.36,944.62,1526.66,1.85
88,102,05,3745.78,1996.32,3187.04,1.8
77,312,05,2358.09,977.78,2188.15,1.46
271,127,06,1643.32,628.05,1544.54,1.41
228,37,04,1933.1,776.57,1832.35,1.35
166,51,05,963.49,507.37,868.02,1.57
51,110,06,3039.68,1795.03,2577.25,1.77
28,243,04,1085.13,764.92,941.69,1.65
225,67,04,628.33,575.18,491.12,1.88
91,116,06,2040.88,946.36,1880.64,1.47
157,95,06,2560.19,1345.21,2197.62,1.78
229,27,04,2159.59,1128.57,1908.16,1.64
353,159,05,159.58,71.51,148.81,1.42
279,82,06,1746.0,1072.89,1560.1,1.53
65,266,04,1920.73,794.74,1774.3,1.51
58,336,04,534.87,651.08,406.75,2.21
279,383,04,1406.49,820.8,1233.22,1.68
57,346,04,1253.9,452.45,1196.57,1.33
329,292,05,2716.72,1282.77,2452.66,1.56
52,396,04,1480.65,1284.48,1218.38,1.79
333,252,04,1196.99,910.36,975.92,1.87
334,242,04,2530.91,1096.13,2328.74,1.5
355,71,04,1017.39,391.91,967.94,1.34
347,112,04,921.36,725.58,721.07,1.99
27,48,04,2561.36,1456.21,2228.48,1.7
24,78,04,2612.44,1010.68,2320.51,1.88
322,362,04,2993.52,1482.47,2670.45,1.62
64,276,04,2824.81,2087.09,2250.9,1.95
110,24,05,2724.24,1306.61,2410.21,1.69
341,172,04,2327.84,1026.4,2141.15,1.49
266,69,06,2045.37,1199.72,1762.24,1.72
288,293,04,3726.59,2056.37,3186.69,1.77
202,289,04,1991.07,988.92,1838.51,1.44
211,199,04,1582.94,614.17,1489.01,1.4
321,372,04,2934.48,941.88,2798.64,1.35
355,57,05,343.66,346.04,237.17,2.39
299,183,04,1199.8,573.32,1055.57,1.69
256,70,06,1887.21,1324.34,1513.14,1.96
79,65,06,2602.48,832.04,2505.63,1.3
91,5,06,2778.32,748.06,2683.56,1.3
333,246,04,2138.93,1413.99,1773.38,1.83
321,366,04,1380.5,733.71,1169.44,1.89
333,78,04,2654.0,1499.56,2258.21,1.79
32,229,05,1816.06,652.1,1723.67,1.36
42,129,05,122.78,38.79,114.63,1.54
334,68,04,2248.15,1319.6,1885.0,1.92
20,349,05,1127.53,331.97,1093.81,1.26
3,186,04,113.92,129.0,81.38,1.99
209,256,05,1765.12,957.55,1506.44,1.88
207,276,05,1175.32,632.82,1044.78,1.59
229,5,05,1142.45,448.92,1092.68,1.33
390,151,05,1091.58,840.04,865.74,1.95
210,49,06,429.79,436.89,334.43,1.92
5,166,04,1408.93,670.55,1280.95,1.53
371,341,05,669.18,423.69,585.22,1.62
256,256,06,935.98,1502.12,289.51,5.15
193,325,05,383.17,288.84,321.92,1.78
192,335,05,2231.89,1225.04,2015.29,1.52
88,371,05,1618.39,955.01,1417.39,1.64
98,271,05,2545.43,1240.96,2302.39,1.54
96,291,05,1646.32,1091.67,1414.95,1.73
372,351,04,3021.86,1593.05,2690.83,1.61
77,52,05,2115.5,1194.03,1869.65,1.61
370,351,05,2853.79,978.51,2737.2,1.31
383,241,04,1029.38,780.75,859.94,1.8
392,151,04,1252.14,1072.76,1021.91,1.79
225,237,05,4597.3,1859.33,4087.3,1.81
235,137,05,566.54,129.91,554.02,1.23
210,387,05,2298.0,718.9,2195.6,1.35
257,347,04,1291.3,588.6,1180.24,1.51
113,240,05,1301.13,265.79,1273.41,1.24
383,209,06,2068.89,1479.22,1818.46,1.57
266,257,04,1392.09,846.98,1212.91,1.65
252,397,04,2769.89,1513.39,2438.34,1.65
371,329,06,1994.59,1239.3,1677.22,1.8
380,271,04,3101.34,1815.03,2619.91,1.82
114,230,05,351.02,241.13,317.99,1.44
241,26,04,2359.26,1160.51,2165.9,1.47
276,157,04,2197.24,1114.26,1971.56,1.59
212,367,05,1627.57,1215.74,1381.08,1.69
371,379,06,1480.05,1098.64,1184.37,1.92
378,309,06,2289.33,1259.21,2001.58,1.66
112,79,06,3103.77,923.85,2980.91,1.32
113,69,06,1576.9,634.11,1491.08,1.37
386,229,06,315.25,380.86,239.76,1.87
386,211,04,2892.23,1527.34,2578.23,1.6
376,329,06,1791.05,863.83,1641.9,1.48
243,386,06,2013.35,911.47,1839.37,1.52
69,88,04,964.11,736.77,792.73,1.84
151,304,06,1921.17,585.82,1840.26,1.33
20,133,04,2899.79,2133.83,2371.04,1.83
239,397,06,1878.33,859.53,1720.91,1.5
181,27,04,1077.84,149.22,1067.44,1.15
376,86,04,1381.17,705.95,1196.58,1.75
248,336,06,2655.96,1040.79,2462.49,1.48
390,41,06,1447.02,578.45,1347.96,1.46
237,36,06,3684.96,1769.24,3308.93,1.58
231,96,06,254.7,411.99,144.09,2.64
204,114,05,489.59,291.11,441.96,1.53
128,360,06,1222.7,921.36,1004.23,1.79
95,245,05,996.43,940.4,720.22,2.25
330,248,04,1126.22,518.24,1035.99,1.47
332,228,04,1780.92,555.6,1705.18,1.34
242,396,06,2054.8,842.28,1931.65,1.39
27,258,05,2359.07,996.42,2131.41,1.62
33,198,05,620.51,553.65,468.28,2.08
28,248,05,2000.9,724.46,1896.89,1.37
246,59,04,2506.23,1648.73,2105.51,1.78
245,69,04,732.44,690.19,536.19,2.23
39,138,05,1344.12,806.86,1197.23,1.56
378,192,05,756.73,676.87,534.88,2.43
59,279,06,2275.41,1415.09,1974.96,1.66
229,86,04,2665.58,1234.56,2357.84,1.7
23,298,05,882.27,483.91,774.46,1.68
192,39,04,2477.25,1445.1,2236.22,1.51
194,19,04,743.61,586.02,435.27,4.47
83,290,04,1209.87,1342.41,1014.95,1.55
151,27,06,2136.56,1119.31,1911.28,1.59
69,390,06,2562.26,1445.12,2186.27,1.77
257,246,06,2148.26,1126.59,1893.23,1.65
95,292,04,1006.61,491.14,903.74,1.63
96,282,04,2795.56,1879.95,2267.84,1.95
133,380,06,1829.19,906.52,1638.96,1.59
88,362,04,473.02,454.43,381.66,1.78
158,130,06,1208.36,878.84,991.87,1.82
139,320,06,1693.67,1141.6,1443.08,1.7
291,204,06,1854.57,894.23,1710.68,1.48
142,290,06,2560.31,950.4,2412.41,1.4
388,232,04,988.65,716.6,750.96,2.25
397,142,04,875.99,660.79,712.52,1.86
392,192,04,1493.06,1222.71,1179.16,1.96
289,383,04,2683.69,1229.31,2461.58,1.5
390,378,05,2141.35,1656.02,1629.25,2.09
198,142,06,1889.68,720.28,1768.03,1.44
188,242,06,566.17,456.73,418.46,2.28
383,282,04,1557.14,1063.74,1313.6,1.78
188,91,05,2017.91,1292.72,1745.5,1.67
372,392,04,1858.15,1078.28,1619.31,1.65
224,232,04,1445.86,691.67,1322.43,1.5
386,252,04,2562.13,1395.05,2222.33,1.72
26,252,06,1739.99,1359.24,1384.67,1.91
293,19,05,716.34,479.96,547.54,2.42
329,26,06,1201.54,685.63,1077.41,1.55
322,96,06,1872.48,739.52,1762.46,1.39
27,242,06,1855.78,873.64,1739.75,1.39
107,7,06,3459.59,2640.67,2760.71,1.91
24,272,06,660.99,639.05,523.34,1.9
110,13,06,1325.01,753.63,1221.07,1.43
281,210,06,2835.69,1312.2,2552.75,1.59
287,65,05,2255.05,1159.3,1969.06,1.7
192,363,04,1863.56,815.22,1717.24,1.48
51,82,04,2037.11,1017.12,1861.24,1.5
107,83,06,2429.15,878.25,2280.24,1.42
69,293,06,2843.73,1311.24,2535.1,1.64
25,262,06,743.23,471.45,634.12,1.72
272,300,06,2635.0,1164.51,2378.6,1.59
340,207,05,158.34,134.89,127.19,1.89
291,110,06,2466.34,1078.35,2265.86,1.51
15,362,06,1663.22,684.57,1577.86,1.34
151,138,06,2054.36,854.43,1904.41,1.47
150,148,06,542.44,286.29,459.0,2.12
59,139,05,1358.0,541.69,1255.41,1.49
57,159,05,544.7,290.13,500.4,1.46
49,239,05,3421.2,657.87,3359.0,1.21
65,36,06,1819.53,1202.46,1547.52,1.73
192,252,04,2470.97,1625.08,2047.59,1.83
184,332,04,1055.38,309.1,1014.98,1.32
142,245,04,2282.97,1748.21,1776.4,2.03
151,155,04,2004.96,824.74,1875.96,1.41
273,246,04,3491.67,1640.74,3093.62,1.66
271,266,04,783.08,823.84,607.8,1.86
37,142,06,2189.85,1212.39,1901.87,1.7
266,316,04,3244.06,2253.41,2620.45,1.91
367,51,05,1235.32,819.11,1020.85,1.82
49,14,05,1638.89,667.79,1529.16,1.43
366,61,05,327.95,256.51,264.31,1.88
272,256,04,2882.32,1458.15,2545.81,1.66
88,94,05,1215.56,751.2,1060.23,1.64
52,32,06,1238.28,1038.11,1094.08,1.54
64,297,04,2927.49,1604.01,2529.8,1.73
59,347,04,770.15,447.42,705.54,1.45
68,257,04,1849.19,1381.46,1568.58,1.74
112,354,06,503.09,511.35,394.19,1.85
114,334,06,1144.17,1012.76,1023.04,1.43
78,157,04,1592.03,573.45,1501.5,1.4
110,210,05,3175.96,1974.64,2640.55,1.84
65,287,04,2670.83,1302.23,2371.12,1.64
327,26,04,3407.04,2199.24,2720.05,2.01
91,363,04,1410.22,513.24,1331.31,1.39
155,20,06,1080.82,724.2,905.45,1.76
59,358,05,825.93,460.22,756.21,1.46
69,258,05,1897.71,1403.04,1397.05,2.29
321,383,04,3081.28,1575.81,2745.3,1.6
88,383,04,2349.94,1654.34,1922.93,1.88
245,139,05,2536.13,1476.09,2136.15,1.8
57,378,05,2458.36,1145.65,2212.0,1.59
130,29,06,1497.32,965.83,1331.3,1.53
37,305,06,352.42,339.57,291.48,1.66
32,355,06,1300.38,379.12,1247.2,1.33
124,246,06,1009.9,545.07,874.18,1.85
114,346,06,112.46,167.91,78.37,2.13
110,386,06,2311.24,1591.47,1809.14,2.06
27,291,05,475.15,508.86,375.23,1.77
376,135,06,532.45,388.49,454.35,1.7
157,322,05,2621.34,1267.76,2345.49,1.6
169,202,05,1301.49,946.64,1128.17,1.66
351,385,06,2937.29,1502.15,2591.89,1.65
172,172,05,659.85,975.57,351.34,3.07
378,115,06,1732.33,638.07,1640.53,1.37
166,232,05,1468.59,1019.6,1180.06,1.99
164,252,05,479.5,476.73,344.13,2.25
370,42,04,129.59,97.92,105.83,1.94
371,32,04,1453.81,830.8,1314.48,1.5
153,362,05,2910.77,1652.49,2457.6,1.81
154,294,06,1119.35,1198.58,851.35,1.9
16,176,04,845.8,855.15,629.19,2.1
157,264,06,843.49,679.88,720.01,1.67
188,281,04,1177.58,704.51,1046.14,1.6
341,334,05,406.16,346.34,342.3,1.64
340,344,05,1677.72,705.15,1578.16,1.39
183,69,06,2103.0,1172.87,1835.96,1.67
362,124,05,1104.95,662.66,1023.61,1.4
3,22,04,361.74,96.3,350.47,1.28
231,51,04,1432.18,560.43,1299.28,1.6
386,193,05,1196.22,394.96,1148.09,1.31
387,183,05,1539.51,645.04,1454.59,1.37
378,273,05,2388.29,1229.88,2081.25,1.71
321,378,04,2789.57,1605.68,2311.16,2.01
176,82,06,563.31,521.66,399.38,2.43
334,248,04,2913.6,1559.79,2605.99,1.57
333,258,04,2352.53,1631.57,1922.81,1.88
69,183,06,1505.82,1018.59,1304.18,1.65
65,65,05,899.3,963.07,534.42,3.12
112,345,05,1976.25,1251.33,1786.32,1.47
359,191,06,797.54,539.28,644.01,1.96
133,135,05,2567.35,986.4,2382.73,1.48
192,357,05,2721.09,1495.59,2398.45,1.62
305,285,04,1305.0,537.13,1099.9,2.38
20,148,05,1925.29,962.25,1754.53,1.5
203,53,04,244.23,173.06,200.21,1.88
344,148,04,769.45,223.62,743.07,1.29
142,23,04,972.16,566.81,873.44,1.54
141,33,04,2491.11,1001.84,2318.16,1.45
88,282,04,2899.52,2122.45,2313.74,1.95
77,392,04,1887.79,1254.24,1645.64,1.62
385,293,04,1786.81,743.79,1608.36,1.72
376,383,04,1607.11,683.4,1462.14,1.58
258,86,05,2591.31,1580.23,2271.51,1.63
257,96,05,2135.87,1363.39,1817.13,1.74
272,110,04,1889.12,776.83,1740.81,1.5
184,81,06,227.64,289.58,146.57,2.45
188,41,06,1151.19,416.37,1104.67,1.3
93,86,06,931.27,680.1,804.38,1.68
188,3,06,1104.34,674.8,998.83,1.48
396,82,05,867.8,893.79,701.72,1.71
397,72,05,1357.53,501.28,1267.55,1.48
185,71,06,1198.66,357.48,1156.13,1.29
194,282,04,1675.45,739.78,1529.04,1.57
24,77,04,2751.0,978.94,2585.51,1.42
169,291,05,1917.56,1199.84,1427.51,2.77
209,148,06,1103.31,401.79,1028.71,1.52
139,51,05,4011.24,1657.07,3658.28,1.56
258,363,04,1865.41,603.88,1776.54,1.36
279,153,04,2132.88,619.54,2044.5,1.34
13,159,05,959.54,444.52,885.98,1.45
351,115,04,1133.06,619.85,1026.39,1.5
204,95,04,3074.74,1410.68,2816.57,1.5
207,65,04,902.41,459.8,782.22,1.85
95,49,06,947.34,730.51,806.91,1.72
248,186,06,1673.04,882.1,1515.57,1.51
93,69,06,564.87,536.28,487.54,1.56
276,183,04,3215.72,909.1,3106.18,1.29
27,237,05,2611.47,1052.33,2492.6,1.32
37,137,05,1449.97,395.12,1407.47,1.26
86,259,05,745.68,342.07,681.89,1.52
290,13,06,651.96,190.82,633.8,1.24
95,169,05,2320.13,1502.02,1954.0,1.77
23,59,06,1757.43,985.82,1609.52,1.45
88,239,05,4303.19,1755.44,3896.6,1.6
239,276,06,1220.88,916.92,1026.49,1.76
256,383,04,1752.91,1444.66,1375.43,1.98
297,91,06,1686.42,1361.02,1349.39,1.9
77,204,05,1672.62,773.26,1525.43,1.52
81,164,05,1385.14,977.23,1152.91,1.85
64,334,05,1640.52,933.34,1446.07,1.61
82,154,05,777.92,807.92,577.27,1.96
77,380,04,2849.11,1239.13,2601.53,1.53
86,290,04,414.72,309.36,365.31,1.53
351,378,04,1273.97,1100.23,975.1,2.05
96,218,06,1413.04,400.81,1344.89,1.41
95,228,06,1474.65,965.35,1279.44,1.69
354,348,04,1294.64,436.89,1249.83,1.27
90,278,06,647.41,409.3,578.28,1.58
93,248,06,2368.68,644.12,2299.4,1.26
133,69,05,1052.08,813.23,837.97,1.94
64,70,06,1616.43,1083.37,1343.87,1.82
69,20,06,2472.9,1640.85,2049.79,1.82
16,78,05,3557.94,1263.51,3349.2,1.41
7,168,05,584.26,236.77,545.16,1.44
107,112,06,1921.29,1128.68,1684.65,1.63
392,225,05,370.65,309.24,304.7,1.8
391,235,05,278.82,369.22,239.89,1.46
103,152,06,868.99,520.37,821.07,1.31
158,82,06,238.86,422.61,127.09,2.97
378,108,04,2170.94,1166.1,1957.29,1.53
23,182,05,610.07,368.12,547.46,1.54
24,172,05,2454.34,1037.64,2240.2,1.55
108,247,06,300.0,178.6,229.1,2.55
27,142,05,2079.76,890.01,1901.46,1.54
107,257,06,1751.39,1051.79,1511.55,1.7
65,324,05,2176.74,900.84,2014.07,1.47
259,96,05,2038.09,891.88,1893.12,1.44
294,337,05,630.87,568.88,467.98,2.12
379,184,04,3125.03,2068.98,2541.48,1.92
378,194,04,3203.91,2004.64,2661.29,1.84
271,300,04,2340.61,1602.69,1984.32,1.71
376,77,06,1556.79,746.72,1371.11,1.8
378,57,06,2140.11,676.15,2037.85,1.37
368,192,05,1573.85,1106.77,1290.43,1.86
321,309,04,969.78,522.98,848.77,1.67
191,383,06,2116.25,1348.03,1841.63,1.65
198,313,06,373.36,249.62,305.93,2.09
194,353,06,895.68,242.41,867.7,1.28
242,153,04,396.98,474.96,219.16,3.25
244,133,04,2623.16,1565.07,2270.84,1.7
224,333,04,2707.15,1594.4,2368.97,1.67
225,323,04,782.38,313.67,602.83,3.36
107,293,04,2082.62,649.25,1997.07,1.32
324,114,04,547.27,259.2,509.06,1.45
305,304,04,331.11,190.24,300.44,1.5
130,386,06,595.35,637.51,391.03,2.72
59,199,04,1623.73,567.94,1541.94,1.36
317,383,04,2467.63,1329.06,2165.42,1.68
141,276,06,2008.82,908.95,1846.09,1.49
49,299,04,1224.74,500.4,1127.58,1.5
37,258,05,1658.53,1254.6,1320.84,2.08
26,368,05,1159.93,772.04,996.69,1.69
281,28,05,2070.15,857.32,1927.24,1.45
25,378,05,2773.59,886.62,2641.85,1.36
151,176,06,2296.39,1009.82,2094.8,1.53
142,266,06,1078.64,791.57,883.02,1.9
368,383,06,2020.95,1125.26,1735.49,1.75
304,235,05,315.86,91.09,302.9,1.37
312,155,05,693.24,385.36,636.03,1.44
20,78,05,2292.77,1034.2,2108.52,1.49
278,61,05,292.66,292.8,170.95,3.59
279,51,05,2970.85,1121.81,2799.61,1.4
114,27,06,722.68,502.66,651.41,1.47
20,320,04,1412.68,584.38,1299.36,1.5
37,9,05,1044.65,353.84,999.6,1.33
41,110,04,1604.67,672.55,1511.76,1.37
192,95,06,1022.72,804.59,805.8,1.99
199,25,06,1112.16,368.59,1063.82,1.33
322,65,06,2266.24,777.87,2138.68,1.41
70,51,06,1677.4,822.62,1515.5,1.56
71,41,06,350.73,306.14,307.99,1.53
351,78,06,2658.64,1580.13,2261.47,1.76
354,48,06,1071.96,882.26,865.11,1.91
248,397,05,1150.17,868.14,939.31,1.86
258,297,05,1740.25,1151.65,1479.8,1.73
269,143,05,1160.92,674.83,1011.28,1.67
256,273,05,1932.64,1501.16,1593.84,1.77
245,383,05,977.35,733.82,759.02,2.06
322,336,04,1147.67,496.99,1054.0,1.51
335,206,04,375.73,121.43,365.58,1.22
335,155,06,268.42,195.19,224.63,1.77
96,70,06,1364.64,1005.4,1083.6,1.96
23,110,05,896.6,522.43,759.03,1.83
21,130,05,1191.74,402.12,1142.63,1.31
155,147,05,710.62,107.82,702.99,1.16
397,240,04,3243.19,1756.39,2912.79,1.55
153,167,05,547.15,280.02,484.97,1.72
387,340,04,226.82,141.35,196.36,1.67
133,367,05,1994.62,1059.71,1776.27,1.6
202,110,05,986.48,743.77,821.11,1.77
293,400,06,2133.65,1252.06,1856.32,1.67
157,127,05,602.98,257.62,568.36,1.53
383,380,04,2480.84,1401.75,2130.22,1.77
130,397,05,3010.26,1391.09,2669.55,1.69
385,360,04,1842.18,773.46,1669.99,1.58
59,332,06,1322.25,577.8,1198.98,1.67
78,142,06,1267.26,815.22,1126.97,1.57
141,287,05,2403.85,1056.57,2188.46,1.55
20,227,05,1012.95,459.05,958.1,1.34
341,204,04,1682.92,820.08,1531.48,1.51
95,70,04,1309.12,1001.31,1028.29,2.02
68,242,06,1300.4,800.62,1125.45,1.68
73,192,06,3893.47,1931.06,3373.95,1.77
69,232,06,2131.86,942.87,1963.15,1.49
241,351,05,2706.87,1468.71,2397.86,1.62
242,341,05,1900.08,623.16,1823.33,1.31
